Time;Position;Velocity;Acceleration;ActualTime
0,7049995;7,984803;-6,916044;-0,04905;638545140280015408
0,7099995;7,949978;-6,965094;-0,04905;638545140280065411
0,7149995;7,914907;-7,014144;-0,04905;638545140280125400
0,7199995;7,879591;-7,063194;-0,04905;638545140280125400
0,7249995;7,84403;-7,112244;-0,04905;638545140280175433
0,7299995;7,808223;-7,161294;-0,04905;638545140280235406
0,7349995;7,772171;-7,210343;-0,04905;638545140280295400
0,7399995;7,735875;-7,259393;-0,04905;638545140280345406
0,7449995;7,699332;-7,308443;-0,04905;638545140280395434
0,7499995;7,662545;-7,357493;-0,04905;638545140280455419
0,7549995;7,625512;-7,406543;-0,04905;638545140280515414
0,7599995;7,588234;-7,455593;-0,04905;638545140280575408
0,7649994;7,550711;-7,504642;-0,04905;638545140280575408
0,7699994;7,512942;-7,553692;-0,04905;638545140280635407
0,7749994;7,474928;-7,602742;-0,04905;638545140280695412
0,7799994;7,436669;-7,651792;-0,04905;638545140280755411
0,7849994;7,398165;-7,700842;-0,04905;638545140280815407
0,7899994;7,359416;-7,749892;-0,04905;638545140280875410
0,7949994;7,320421;-7,798942;-0,04905;638545140280875410
0,7999994;7,281181;-7,847991;-0,04905;638545140280935410
0,8049994;7,241696;-7,897041;-0,04905;638545140280995407
0,8099994;7,201966;-7,946091;-0,04905;638545140281045409
0,8149994;7,16199;-7,995141;-0,04905;638545140281095431
0,8199994;7,121769;-8,044191;-0,04905;638545140281155402
0,8249994;7,081303;-8,093242;-0,04905;638545140281205412
0,8299994;7,040592;-8,142292;-0,04905;638545140281255414
0,8349994;6,999635;-8,191342;-0,04905;638545140281315406
0,8399994;6,958433;-8,240393;-0,04905;638545140281365412
0,8449994;6,916986;-8,289443;-0,04905;638545140281425412
0,8499994;6,875294;-8,338493;-0,04905;638545140281425412
0,8549994;6,833356;-8,387544;-0,04905;638545140281485409
0,8599994;6,791173;-8,436594;-0,04905;638545140281535410
0,8649994;6,748745;-8,485644;-0,04905;638545140281585419
0,8699993;6,706071;-8,534695;-0,04905;638545140281635419
0,8749993;6,663153;-8,583745;-0,04905;638545140281695427
0,8799993;6,619989;-8,632795;-0,04905;638545140281755425
0,8849993;6,57658;-8,681846;-0,04905;638545140281815409
0,8899993;6,532925;-8,730896;-0,04905;638545140281865415
0,8949993;6,489026;-8,779946;-0,04905;638545140281925409
0,8999993;6,44488;-8,828997;-0,04905;638545140281925409
0,9049993;6,40049;-8,878047;-0,04905;638545140281975412
0,9099993;6,355855;-8,927097;-0,04905;638545140282025414
0,9149993;6,310974;-8,976148;-0,04905;638545140282085413
0,9199993;6,265848;-9,025198;-0,04905;638545140282135464
0,9249993;6,220477;-9,074248;-0,04905;638545140282195434
0,9299993;6,17486;-9,123299;-0,04905;638545140282255432
0,9349993;6,128999;-9,172349;-0,04905;638545140282315401
0,9399993;6,082892;-9,221399;-0,04905;638545140282365408
0,9449993;6,03654;-9,27045;-0,04905;638545140282415410
0,9499993;5,989942;-9,3195;-0,04905;638545140282465410
0,9549993;5,943099;-9,36855;-0,04905;638545140282515411
0,9599993;5,896011;-9,417601;-0,04905;638545140282565416
0,9649993;5,848678;-9,466651;-0,04905;638545140282615453
0,9699993;5,8011;-9,515701;-0,04905;638545140282675430
0,9749992;5,753276;-9,564752;-0,04905;638545140282675430
0,9799992;5,705207;-9,613802;-0,04905;638545140282735415
0,9849992;5,656893;-9,662852;-0,04905;638545140282795424
0,9899992;5,608333;-9,711903;-0,04905;638545140282855408
0,9949992;5,559528;-9,760953;-0,04905;638545140282905411
0,9999992;5,510478;-9,810003;-0,04905;638545140282955420
1,004999;5,461183;-9,859054;-0,04905;638545140283005429
1,009999;5,411643;-9,908104;-0,04905;638545140283065425
1,014999;5,361857;-9,957154;-0,04905;638545140283125429
1,019999;5,311826;-10,0062;-0,04905;638545140283125429
1,024999;5,261549;-10,05525;-0,04905;638545140283185425
1,029999;5,211028;-10,10431;-0,04905;638545140283245412
1,034999;5,160261;-10,15336;-0,04905;638545140283295425
1,039999;5,109249;-10,20241;-0,04905;638545140283355413
1,044999;5,057992;-10,25146;-0,04905;638545140283405448
1,049999;5,006489;-10,30051;-0,04905;638545140283465433
1,054999;4,954741;-10,34956;-0,04905;638545140283525429
1,059999;4,902749;-10,39861;-0,04905;638545140283525429
1,064999;4,85051;-10,44766;-0,04905;638545140283575431
1,069999;4,798027;-10,49671;-0,04905;638545140283635421
1,074999;4,745298;-10,54576;-0,04905;638545140283685436
1,079999;4,692324;-10,59481;-0,04905;638545140283745417
1,084999;4,639104;-10,64386;-0,04905;638545140283795421
1,089999;4,58564;-10,69291;-0,04905;638545140283845437
1,094999;4,53193;-10,74196;-0,04905;638545140283905422
1,099999;4,477975;-10,79101;-0,04905;638545140283965420
1,104999;4,423775;-10,84006;-0,04905;638545140284025398
1,109999;4,369329;-10,88911;-0,04905;638545140284025398
1,114999;4,314638;-10,93816;-0,04905;638545140284075407
1,119999;4,259702;-10,98721;-0,04905;638545140284135420
1,124999;4,204521;-11,03626;-0,04905;638545140284195416
1,129999;4,149094;-11,08531;-0,04905;638545140284245418
1,134999;4,093422;-11,13436;-0,04905;638545140284305397
1,139999;4,037505;-11,18341;-0,04905;638545140284355404
1,144999;3,981343;-11,23246;-0,04905;638545140284405404
1,149999;3,924935;-11,28151;-0,04905;638545140284465401
1,154999;3,868283;-11,33056;-0,04905;638545140284515427
1,159999;3,811384;-11,37961;-0,04905;638545140284575414
1,164999;3,754241;-11,42866;-0,04905;638545140284575414
1,169999;3,696853;-11,47771;-0,04905;638545140284625415
1,174999;3,639219;-11,52676;-0,04905;638545140284685419
1,179999;3,58134;-11,57582;-0,04905;638545140284745412
1,184999;3,523216;-11,62487;-0,04905;638545140284805411
1,189999;3,464846;-11,67392;-0,04905;638545140284855418
1,194999;3,406231;-11,72297;-0,04905;638545140284915418
1,199999;3,347371;-11,77202;-0,04905;638545140284975427
1,204999;3,288266;-11,82107;-0,04905;638545140284975427
1,209999;3,228915;-11,87012;-0,04905;638545140285035451
1,214999;3,169319;-11,91917;-0,04905;638545140285095413
1,219999;3,109478;-11,96822;-0,04905;638545140285155418
1,224999;3,049392;-12,01727;-0,04905;638545140285215421
1,229999;2,98906;-12,06632;-0,04905;638545140285275427
1,234999;2,928483;-12,11537;-0,04905;638545140285275427
1,239999;2,867661;-12,16442;-0,04905;638545140285335424
1,244999;2,806594;-12,21347;-0,04905;638545140285385436
1,249999;2,745281;-12,26252;-0,04905;638545140285445411
1,254999;2,683724;-12,31157;-0,04905;638545140285505406
1,259999;2,621921;-12,36062;-0,04905;638545140285565419
1,264999;2,559872;-12,40967;-0,04905;638545140285625411
1,269999;2,497579;-12,45872;-0,04905;638545140285625411
1,274999;2,43504;-12,50777;-0,04905;638545140285675415
1,279999;2,372256;-12,55682;-0,04905;638545140285735435
1,284999;2,309226;-12,60587;-0,04905;638545140285795413
1,289999;2,245952;-12,65492;-0,04905;638545140285855404
1,294999;2,182432;-12,70397;-0,04905;638545140285905404
1,299999;2,118667;-12,75302;-0,04905;638545140285955427
1,304999;2,054656;-12,80207;-0,04905;638545140286015411
1,309999;1,990401;-12,85112;-0,04905;638545140286065446
1,314999;1,9259;-12,90017;-0,04905;638545140286125412
1,319999;1,861154;-12,94922;-0,04905;638545140286125412
1,324999;1,796162;-12,99827;-0,04905;638545140286175430
1,329999;1,730926;-13,04733;-0,04905;638545140286235427
1,334999;1,665444;-13,09638;-0,04905;638545140286295447
1,339999;1,599717;-13,14543;-0,04905;638545140286355463
1,344999;1,533744;-13,19448;-0,04905;638545140286415422
1,349999;1,467527;-13,24353;-0,04905;638545140286475420
1,354999;1,401064;-13,29258;-0,04905;638545140286475420
1,359999;1,334356;-13,34163;-0,04905;638545140286525420
1,364999;1,267402;-13,39068;-0,04905;638545140286585408
1,369999;1,200204;-13,43973;-0,04905;638545140286635449
1,374999;1,13276;-13,48878;-0,04905;638545140286695429
1,379999;1,065071;-13,53783;-0,04905;638545140286755432
1,384999;0,9971362;-13,58688;-0,04905;638545140286815411
1,389999;0,9289566;-13,63593;-0,04905;638545140286875408
1,394999;0,8605317;-13,68498;-0,04905;638545140286875408
1,399999;0,7918615;-13,73403;-0,04905;638545140286935400
1,404999;0,7229462;-13,78308;-0,04905;638545140286985416
1,409999;0,6537855;-13,83213;-0,04905;638545140287035420
1,414999;0,5843796;-13,88118;-0,04905;638545140287095417
1,419999;0,5147284;-13,93023;-0,04905;638545140287155406
1,424999;0,5293943;11,13592;0,01033572;638545140287205415
1,429999;0,5848286;11,08687;-0,04905;638545140287255416
1,434999;0,6400177;11,03782;-0,04905;638545140287315403
1,439999;0,6949615;10,98877;-0,04905;638545140287375417
1,444999;0,7496601;10,93972;-0,04905;638545140287375417
1,449999;0,8041134;10,89067;-0,04905;638545140287425431
1,454999;0,8583215;10,84161;-0,04905;638545140287485417
1,459999;0,9122843;10,79256;-0,04905;638545140287535417
1,464999;0,9660019;10,74351;-0,04905;638545140287595414
1,469999;1,019474;10,69446;-0,04905;638545140287655416
1,474999;1,072701;10,64541;-0,04905;638545140287715401
1,479999;1,125683;10,59636;-0,04905;638545140287765405
1,484999;1,17842;10,54731;-0,04905;638545140287815415
1,489999;1,230911;10,49826;-0,04905;638545140287875413
1,494999;1,283157;10,44921;-0,04905;638545140287875413
1,499999;1,335158;10,40016;-0,04905;638545140287925417
1,504999;1,386913;10,35111;-0,04905;638545140287975423
1,509999;1,438424;10,30206;-0,04905;638545140288025425
1,514999;1,489689;10,25301;-0,04905;638545140288085410
1,519999;1,540708;10,20396;-0,04905;638545140288135425
1,524999;1,591483;10,15491;-0,04905;638545140288185453
1,529999;1,642012;10,10586;-0,04905;638545140288245433
1,534999;1,692296;10,05681;-0,04905;638545140288305417
1,539999;1,742335;10,00776;-0,04905;638545140288365410
1,544999;1,792129;9,958709;-0,04905;638545140288425407
1,549999;1,841677;9,909658;-0,04905;638545140288425407
1,554999;1,89098;9,860608;-0,04905;638545140288475413
1,559999;1,940038;9,811558;-0,04905;638545140288535414
1,564999;1,98885;9,762507;-0,04905;638545140288595407
1,569999;2,037417;9,713457;-0,04905;638545140288675412
1,574999;2,085739;9,664407;-0,04905;638545140288675412
1,579999;2,133816;9,615356;-0,04905;638545140288735398
1,584999;2,181648;9,566306;-0,04905;638545140288785413
1,589999;2,229234;9,517256;-0,04905;638545140288835416
1,594999;2,276575;9,468205;-0,04905;638545140288895404
1,599999;2,323671;9,419155;-0,04905;638545140288945409
1,604999;2,370521;9,370105;-0,04905;638545140289095412
1,609999;2,417127;9,321054;-0,04905;638545140289095412
1,614999;2,463487;9,272004;-0,04905;638545140289095412
1,619999;2,509601;9,222954;-0,04905;638545140289155416
1,624999;2,555471;9,173903;-0,04905;638545140289205428
1,629999;2,601095;9,124853;-0,04905;638545140289265415
1,634999;2,646474;9,075803;-0,04905;638545140289315418
1,639999;2,691608;9,026752;-0,04905;638545140289375411
1,644999;2,736496;8,977702;-0,04905;638545140289375411
1,649999;2,78114;8,928652;-0,04905;638545140289435409
1,654999;2,825538;8,879601;-0,04905;638545140289525425
1,659999;2,86969;8,830551;-0,04905;638545140289525425
1,664999;2,913598;8,781501;-0,04905;638545140289575440
1,669999;2,95726;8,73245;-0,04905;638545140289635431
1,674999;3,000677;8,6834;-0,04905;638545140289695413
1,679999;3,043849;8,63435;-0,04905;638545140289745430
1,684999;3,086775;8,585299;-0,04905;638545140289805419
1,689999;3,129457;8,536249;-0,04905;638545140289855423
1,694999;3,171892;8,487199;-0,04905;638545140289905428
1,699999;3,214083;8,438148;-0,04905;638545140290065416
1,704999;3,256029;8,389098;-0,04905;638545140290065416
1,709999;3,297729;8,340048;-0,04905;638545140290065416
1,714999;3,339184;8,290998;-0,04905;638545140290115442
1,719999;3,380394;8,241947;-0,04905;638545140290175443
1,724999;3,421358;8,192897;-0,04905;638545140290175443
1,729999;3,462077;8,143847;-0,04905;638545140290235417
1,734999;3,502551;8,094796;-0,04905;638545140290285423
1,739999;3,54278;8,045746;-0,04905;638545140290345407
1,744999;3,582764;7,996696;-0,04905;638545140290405408
1,749999;3,622502;7,947646;-0,04905;638545140290455428
1,754999;3,661995;7,898596;-0,04905;638545140290515410
1,759999;3,701243;7,849546;-0,04905;638545140290575421
1,764999;3,740245;7,800497;-0,04905;638545140290575421
1,769999;3,779002;7,751447;-0,04905;638545140290635408
1,774999;3,817514;7,702397;-0,04905;638545140290685409
1,779999;3,855781;7,653347;-0,04905;638545140290735432
1,784999;3,893803;7,604297;-0,04905;638545140290795411
1,789999;3,931579;7,555247;-0,04905;638545140290845413
1,794999;3,96911;7,506197;-0,04905;638545140290895415
1,799999;4,006395;7,457148;-0,04905;638545140290945415
1,804999;4,043436;7,408098;-0,04905;638545140291005394
1,809999;4,080231;7,359048;-0,04905;638545140291055408
1,814999;4,116781;7,309998;-0,04905;638545140291105408
1,819999;4,153086;7,260948;-0,04905;638545140291155419
1,824998;4,189146;7,211898;-0,04905;638545140291215412
1,829998;4,22496;7,162848;-0,04905;638545140291265415
1,834998;4,260529;7,113799;-0,04905;638545140291325427
1,839998;4,295853;7,064749;-0,04905;638545140291325427
1,844998;4,330931;7,015699;-0,04905;638545140291385419
1,849998;4,365765;6,966649;-0,04905;638545140291435420
1,854998;4,400352;6,917599;-0,04905;638545140291495419
1,859998;4,434695;6,868549;-0,04905;638545140291555409
1,864998;4,468793;6,819499;-0,04905;638545140291605411
1,869998;4,502645;6,77045;-0,04905;638545140291655416
1,874998;4,536252;6,7214;-0,04905;638545140291715410
1,879998;4,569614;6,67235;-0,04905;638545140291775423
1,884998;4,60273;6,6233;-0,04905;638545140291775423
1,889998;4,635602;6,57425;-0,04905;638545140291835422
1,894998;4,668228;6,5252;-0,04905;638545140291895412
1,899998;4,700608;6,476151;-0,04905;638545140291955403
1,904998;4,732744;6,427101;-0,04905;638545140292005417
1,909998;4,764634;6,378051;-0,04905;638545140292065416
1,914998;4,796279;6,329001;-0,04905;638545140292125412
1,919998;4,827679;6,279951;-0,04905;638545140292125412
1,924998;4,858833;6,230901;-0,04905;638545140292175423
1,929998;4,889742;6,181851;-0,04905;638545140292235416
1,934998;4,920406;6,132802;-0,04905;638545140292295409
1,939998;4,950825;6,083752;-0,04905;638545140292345411
1,944998;4,980999;6,034702;-0,04905;638545140292395419
1,949998;5,010927;5,985652;-0,04905;638545140292455416
1,954998;5,04061;5,936602;-0,04905;638545140292505425
1,959998;5,070047;5,887552;-0,04905;638545140292565408
1,964998;5,09924;5,838502;-0,04905;638545140292615423
1,969998;5,128187;5,789453;-0,04905;638545140292675437
1,974998;5,156889;5,740403;-0,04905;638545140292675437
1,979998;5,185346;5,691353;-0,04905;638545140292735430
1,984998;5,213557;5,642303;-0,04905;638545140292795420
1,989998;5,241524;5,593253;-0,04905;638545140292845429
1,994998;5,269245;5,544203;-0,04905;638545140292905420
1,999998;5,296721;5,495153;-0,04905;638545140292965433
2,004998;5,323951;5,446104;-0,04905;638545140293025424
2,009999;5,350936;5,397054;-0,04905;638545140293025424
2,014999;5,377676;5,348004;-0,04905;638545140293085429
2,019999;5,404171;5,298954;-0,04905;638545140293145407
2,024999;5,430421;5,249904;-0,04905;638545140293195407
2,029999;5,456425;5,200854;-0,04905;638545140293245435
2,034999;5,482184;5,151804;-0,04905;638545140293305419
2,039999;5,507698;5,102755;-0,04905;638545140293355419
2,044999;5,532967;5,053705;-0,04905;638545140293405430
2,049999;5,55799;5,004655;-0,04905;638545140293465413
2,055;5,582768;4,955605;-0,04905;638545140293515424
2,06;5,607301;4,906555;-0,04905;638545140293575415
2,065;5,631588;4,857505;-0,04905;638545140293575415
2,07;5,655631;4,808455;-0,04905;638545140293635420
2,075;5,679428;4,759406;-0,04905;638545140293685427
2,08;5,70298;4,710356;-0,04905;638545140293745423
2,085;5,726286;4,661306;-0,04905;638545140293805430
2,09;5,749347;4,612256;-0,04905;638545140293865416
2,095001;5,772163;4,563206;-0,04905;638545140293925424
2,100001;5,794734;4,514156;-0,04905;638545140293925424
2,105001;5,81706;4,465106;-0,04905;638545140293985420
2,110001;5,83914;4,416057;-0,04905;638545140294035437
2,115001;5,860975;4,367007;-0,04905;638545140294095438
2,120001;5,882565;4,317957;-0,04905;638545140294155426
2,125001;5,903909;4,268907;-0,04905;638545140294215438
2,130001;5,925008;4,219857;-0,04905;638545140294275420
2,135001;5,945862;4,170807;-0,04905;638545140294275420
2,140002;5,966471;4,121758;-0,04905;638545140294335412
2,145002;5,986835;4,072708;-0,04905;638545140294385417
2,150002;6,006953;4,023658;-0,04905;638545140294435436
2,155002;6,026826;3,974608;-0,04905;638545140294495418
2,160002;6,046453;3,925558;-0,04905;638545140294555414
2,165002;6,065836;3,876508;-0,04905;638545140294605431
2,170002;6,084973;3,827457;-0,04905;638545140294655477
2,175002;6,103865;3,778407;-0,04905;638545140294715422
2,180002;6,122512;3,729357;-0,04905;638545140294765425
2,185003;6,140913;3,680307;-0,04905;638545140294825428
2,190003;6,15907;3,631257;-0,04905;638545140294825428
2,195003;6,17698;3,582207;-0,04905;638545140294885408
2,200003;6,194646;3,533157;-0,04905;638545140294935411
2,205003;6,212067;3,484107;-0,04905;638545140294995414
2,210003;6,229242;3,435057;-0,04905;638545140295055420
2,215003;6,246172;3,386007;-0,04905;638545140295115445
2,220003;6,262857;3,336957;-0,04905;638545140295175419
2,225003;6,279297;3,287906;-0,04905;638545140295175419
2,230004;6,295491;3,238856;-0,04905;638545140295235409
2,235004;6,31144;3,189806;-0,04905;638545140295285412
2,240004;6,327144;3,140756;-0,04905;638545140295335413
2,245004;6,342603;3,091706;-0,04905;638545140295385414
2,250004;6,357816;3,042656;-0,04905;638545140295435415
2,255004;6,372784;2,993606;-0,04905;638545140295495414
2,260004;6,387507;2,944556;-0,04905;638545140295545415
2,265004;6,401985;2,895506;-0,04905;638545140295605431
2,270005;6,416217;2,846456;-0,04905;638545140295665443
2,275005;6,430204;2,797405;-0,04905;638545140295725404
2,280005;6,443946;2,748355;-0,04905;638545140295725404
2,285005;6,457442;2,699305;-0,04905;638545140295785400
2,290005;6,470694;2,650255;-0,04905;638545140295835411
2,295005;6,4837;2,601205;-0,04905;638545140295885415
2,300005;6,49646;2,552155;-0,04905;638545140295945416
2,305005;6,508976;2,503105;-0,04905;638545140296005412
2,310005;6,521246;2,454055;-0,04905;638545140296065415
2,315006;6,533271;2,405005;-0,04905;638545140296125424
2,320006;6,545051;2,355955;-0,04905;638545140296125424
2,325006;6,556586;2,306905;-0,04905;638545140296175425
2,330006;6,567875;2,257854;-0,04905;638545140296225441
2,335006;6,578919;2,208804;-0,04905;638545140296285438
2,340006;6,589718;2,159754;-0,04905;638545140296345414
2,345006;6,600271;2,110704;-0,04905;638545140296395422
2,350006;6,610579;2,061654;-0,04905;638545140296455434
2,355006;6,620643;2,012604;-0,04905;638545140296515427
2,360007;6,63046;1,963554;-0,04905;638545140296585422
2,365007;6,640033;1,914504;-0,04905;638545140296585422
2,370007;6,64936;1,865454;-0,04905;638545140296635440
2,375007;6,658442;1,816404;-0,04905;638545140296695413
2,380007;6,667279;1,767354;-0,04905;638545140296745418
2,385007;6,67587;1,718304;-0,04905;638545140296805421
2,390007;6,684216;1,669254;-0,04905;638545140296865408
2,395007;6,692317;1,620204;-0,04905;638545140296915422
2,400007;6,700173;1,571154;-0,04905;638545140296975427
2,405008;6,707784;1,522104;-0,04905;638545140297035418
2,410008;6,715149;1,473054;-0,04905;638545140297035418
